Max_Temp,Min_Temp,RH_0600,RH_1500,Sunshine,Wind_Speed,Rainfall_Class
33.38164351471943,22.02468563001019,57.8149493797673,31.587576407716494,9.677701272326932,9.851975523036842,0
31.432708698133386,23.208094610698346,58.33771583601368,33.583670294986206,10.415749875286078,5.689101585658958,0
31.690672397953783,24.898050069929337,71.54290411437823,44.52973213288075,9.790393935578246,5.983491429358306,0
31.744967655878824,25.438486227124443,81.50251494709003,41.38814706127337,10.830037320926152,6.8416781677481815,0
37.874449901864665,21.311693980424472,61.52987602176954,43.1892059104086,10.528168263860103,7.430096724149524,0
34.32756272607146,20.722872095918326,56.265062312684705,42.56663453751764,9.214713385635083,9.392307206744537,0
34.74323930504494,23.21146374204752,57.87501190710501,63.137729906791975,9.151879653621796,2.8943222312570125,0
31.299634553854585,24.81921258538047,66.61311745389793,36.08602211266255,10.110793876699166,6.998312487298254,0
34.79917661164022,22.33938730567889,71.44853618379734,60.660949454743886,6.107519495374704,9.178436186611346,0
29.2297237488719,21.45713460583736,59.155657452781966,47.7463008025194,7.223171492816063,7.114685015578232,0
28.51729231983775,24.79981062906538,73.38667326602616,51.15889004021403,10.126489005137978,7.708648237048785,0
36.50191346808787,21.689439436541743,87.56913218831818,56.94138769283626,6.949681540459392,5.1923204171998165,0
28.088958055354347,22.137336529455396,80.43633583971888,56.789034138242016,10.36931259607849,9.833939000461351,1
37.78767562185297,25.97590247529299,62.32041700392007,31.466464342876403,10.477423485827948,9.040181686816046,0
36.27003025819054,22.57713082158214,81.59986414108715,32.37519508706957,10.970521725367323,2.7283277023757657,0
35.85210959326371,22.513342647928287,84.15926615101725,41.63004159829968,8.637736097641206,9.571700232626366,0
28.480834870025465,23.802002685685622,82.4848678319864,38.49157975010864,10.477866529449457,8.809488623563634,0
30.074392662069748,21.443524614754867,56.62453002563925,46.689925039656785,8.160651573432354,6.0001695928782715,0
36.498656310952114,23.887199232118213,89.58403476379604,56.041813988519245,10.236397077792407,9.113621983456632,0
32.32494811655031,20.37988491835698,80.83589514637127,62.0960399563347,7.605602992120362,4.425589665187528,0
34.27467933703074,22.448718443048403,63.00546994774578,47.67864070208316,7.564405934909122,2.5856594812750924,0
29.22282398810964,24.30467069637788,63.02441505875464,56.33452480796686,8.191687019712106,6.440610330046181,0
29.863363186778294,24.658820095965535,77.10698418750873,45.21683060990651,6.470435837666979,5.0649647510654905,1
32.972679127414736,23.79289071771291,72.26151040334788,32.12426474918937,10.358234079829018,5.5054286876090055,0
35.59466576822335,21.15761136243393,64.39034886006066,35.258411346160564,8.586250339769187,3.371431830171664,0
33.39857204344436,25.611335442607164,57.19899285115816,64.82748471267556,10.076470008224339,3.8993019139368243,0
29.068800785690424,22.785056144031884,73.0146936588542,36.18015212364135,9.029561237541175,6.168225038916241,0
36.66186078514876,23.447524561482304,62.55979650245821,32.65748255336422,7.2847542618423855,7.748774109713269,0
29.39658909574149,25.147155141570945,67.65097356628276,38.06593226128982,10.284241938389062,3.727130308978519,0
32.3965775751229,21.124537718770014,74.85262762181006,37.36989085934792,7.1962230065693085,6.778231034264953,0
33.86849473444464,24.900949155424136,58.55380825611263,34.07964044631049,10.157713150034438,5.323342371499169,0
31.191495023964087,24.410283693490417,82.97276055072292,40.472437715806876,6.422284848872981,3.0150411967718336,1
32.180541658838905,20.068960943352206,70.10799851573739,39.13664342827857,8.581653660071181,6.736544217084491,0
36.86964490826622,21.325595084253784,88.84636378806019,56.99733050312412,10.61375083740981,4.973130496071099,0
32.54135701586127,24.0947965417285,87.3939506240935,59.7375479775025,7.623797919177384,9.14352597883276,0
33.39247112505205,21.013453070948234,60.835859713261165,48.47285309271801,6.139522673592342,7.946975523155406,0
37.70489152140811,24.17698454479312,57.49438827125341,56.23594777829608,6.301481754486308,2.0768670468812367,0
30.759831364335955,25.78157562538169,76.0443688412242,34.73103404985297,7.477363236600621,6.909739544511934,0
36.94790187887784,21.57942043200084,62.334116871525865,52.47649230887967,8.544169785470245,9.148363229269577,0
31.618555214287646,22.563083051668993,58.68474609687238,52.84369428314119,6.1769478955197314,5.554852490075332,0
31.120410174093323,24.22988000579575,81.1871078282807,51.195888341395815,7.769725488852069,8.775498328173818,0
36.812891944489394,25.05231538378986,61.02012394287081,51.06800103954475,10.25140106422947,4.924198385081442,0
28.654967481704364,20.08921422592004,57.54769904566749,36.45931443979029,10.430800515273141,5.258751566330605,0
36.66655121910914,25.100619349878457,66.34988010398688,59.70616299474022,9.136831769380496,6.912752758083323,0
36.2776761842672,20.17392211855486,77.94003714002353,51.89542820572648,7.870645734816952,8.362409847313799,0
36.94714841100552,23.82800584965259,67.68201259137355,46.45647757791091,6.077877886501997,6.929777577657474,0
28.597572674298448,24.843431941598627,67.69893098033418,43.29778098806255,7.732455933992759,9.95235027397279,0
30.388055945544004,20.520520211193574,88.629669232051,30.073915706034104,9.542729675340414,5.371543687526356,1
35.75153615209923,22.791678938338936,58.46530601673255,38.93251846538489,9.960448113306322,6.818639865803741,0
32.36850087829316,21.224052320986317,67.46068875522886,50.77346856972986,7.662129414138533,2.7212588177470334,1
28.053131586276287,23.209357896494907,69.32748822610598,32.833323842469554,7.0501271461482515,2.694487652419288,0
34.926196210294705,23.74851239569448,89.95291829768011,48.743344328869924,9.94658660338385,2.5618761577501017,0
35.99769673966114,23.315131744757625,85.59433112008347,57.45466523605065,10.084786851139594,5.951985457877873,0
37.73624940233547,22.296328580527245,70.98548395719288,56.947887002287125,8.414638528502227,4.281434415655756,0
29.506641294085245,25.847029233638537,79.50319110223539,35.29607026691674,7.0784044520228075,8.067162196537655,0
30.519549749279587,23.997313424554225,86.0947728384283,45.39731477673113,8.180800119440343,7.291817559865939,0
36.41360592036483,20.598725278428635,68.97907397154171,36.7060813382912,8.122403887704714,7.088495083045188,0
28.918091236291634,24.32370363515989,55.20090722502921,30.58375809230141,8.2141009967985,2.6953456690126743,0
30.74270568318373,21.1675263501668,68.86979404739142,47.07695705315789,7.293468466172836,5.6889144602178,0
32.51762706676006,25.931116903794567,63.9628010166236,47.91749505494991,9.298953713672399,7.275465282297313,0
32.18342830892918,20.026041372061293,72.33026794826887,49.71637101386392,10.857562211212272,8.329054919568907,0
33.42733929385291,23.009034028657794,70.26930201613878,40.327196741267585,9.647516603624656,3.006243277814715,0
36.68684262560763,22.12884282867185,72.54136704452331,50.90001224712651,10.979871902512778,2.5871131162130787,0
34.31263353518896,25.50621839428734,69.96313460742994,37.155386518565514,9.606475232906817,4.5829803259811825,0
34.54000079255818,21.7222131102978,59.7260369071753,46.91326465533118,8.053028101041177,5.102857720067035,0
33.92221568410907,20.723149863627302,86.6579581945779,55.6074061402456,9.597197873994384,7.106342197421505,0
30.108286451738845,21.25863202745162,56.68316793429536,64.22747319460407,10.258063787306288,6.197861870686185,1
32.49659108953224,23.822899542521476,88.26557698351803,48.72367713047464,9.89567661981221,8.711615437183715,0
37.87538390936349,25.013347253232336,86.21451345725842,38.16386219651551,9.795810160295911,6.3384976497235215,0
37.092304262277295,25.053654404838706,80.56228307744516,43.84530130316862,7.184734894850008,6.572955604641151,0
35.674444127235304,23.83845998459107,55.77177034193576,57.73032060753313,7.319788403748143,7.18767836491112,0
33.33681665063713,25.170622495726523,75.91435844068589,61.798001977617275,9.556841472677274,4.897823837684298,0
36.68865770635354,20.55317855326293,72.44685724167934,61.776656078437284,10.697876850271305,9.054761594633149,0
34.308824662334274,24.616352389494853,65.49054503448666,62.416030200964705,6.301915455429087,9.8103294054868,0
31.97569266122635,22.5973529449504,62.46611366871228,58.6184780010729,9.807160177815291,2.414423345622949,0
33.26319663105829,21.431565474653983,81.7691793277757,47.984862652635854,6.517573464871919,2.93979796637574,0
29.985835200313513,25.186014884550787,61.79201197438793,53.843355971208865,6.603954374512627,2.541540953772895,0
