Max_Temp,Min_Temp,RH_0600,RH_1500,Sunshine,Wind_Speed,Rainfall_Class
29.305314811775546,24.236767152861216,93.53400382230457,71.42321644077774,3.639694098821968,3.819993806374343,0
27.746166958506706,22.274972636814304,88.71598401678472,56.43223432554117,8.339324247042487,4.175530225518839,0
27.952537918363028,23.28504642037044,89.49725253018892,79.2230423026663,8.808163650638058,2.6676080207457806,0
27.99597412470306,23.908848461593166,77.60433587532958,63.215402539504815,4.799719705466451,7.525173558817062,0
32.89955992149173,22.180429372062704,87.64103718019368,62.166644834394425,5.9474316628588,2.8400656335335275,1
30.06205018085717,24.416289259153274,95.3006104896389,80.25642836030775,6.502726291569337,7.541875171604527,1
30.39459144403595,23.417307711014484,84.20914463783635,66.64965798120664,4.937293733845342,2.2925695184811223,1
27.639707643083668,23.25730317029734,76.10324625617034,68.52577888160502,4.1085485690366825,7.873638071058137,1
30.43934128931218,24.477814942703297,90.98358124484889,75.99744386517496,7.635082597124106,7.139666509626026,1
25.98377899909752,24.819261666936402,94.50024373272393,73.92809992831508,7.256749902494768,5.387831439924623,0
25.4138338558702,22.871394132509245,80.4224216515327,78.54234439603908,6.513950775807935,7.2617350177268545,1
31.801530774470297,23.0290199211877,76.28182650874096,81.08661196899092,6.249361308852963,6.652208566212351,0
25.071166444283477,23.90079938729868,80.90328144883766,55.230823959744484,7.652945561010953,5.363351186908501,1
32.830140497482375,23.505142667871027,77.06664240696428,57.35686826161057,5.491681339644886,7.966742710849469,0
31.616024206552428,23.012080043854205,87.0428824394375,68.86854334804853,8.849709315836638,7.0853283455059,0
31.28168767461097,23.678493563257838,89.86551397028681,68.39501137046337,8.931122732047788,7.725594830124822,0
25.38466789602037,22.993151007558918,76.38402566936348,65.87645036455869,4.410757045849315,4.290440255945054,0
26.659514129655797,22.288483476699298,89.18356032868701,63.08052343932718,7.605061832444303,7.530625393769077,1
31.798925048761696,24.560420428157006,83.31104614122447,59.170445486870044,5.890598823788555,6.4461020011176915,0
28.459958493240247,22.266456952802972,94.89765250955858,83.47361143135129,7.681572999619743,3.5769175018373143,1
30.01974346962459,24.9265868949595,87.03726976154755,59.562562482182614,7.542003573444255,5.340068838989131,1
25.978259190487712,24.043287562178257,86.86473122350338,75.40117772767081,7.56015397305566,5.7179567412738175,0
26.490690549422638,24.82809038406022,84.9350289482168,68.77621031150711,6.389039936906224,4.2639520659686365,0
28.978143301931787,24.990853438942974,85.29049643505286,57.66192422665475,4.960175208058775,3.860335641955753,0
31.07573261457868,23.772594789412288,92.47190318602512,76.51238333982081,5.111971659585572,2.3409452129855524,1
29.31885763475549,22.037897251113588,94.42984023781872,58.42942707929202,7.842559571272889,5.3297440287363935,1
25.855040628552338,24.96830152740517,88.60586472121902,71.68791123141698,7.462983212727681,2.352412158684799,1
31.929488628119007,23.93138292891814,92.39779739121094,55.14632981642492,4.9303591147950625,6.937356496186634,1
26.117271276593193,23.95556784833159,81.989376610618,57.9409525688625,8.367156956070787,5.976424145939103,1
28.517262060098318,22.730676220777102,84.10551779669514,76.93623294693279,8.825874340925427,6.840326225188728,0
29.694795787555712,22.989736833593042,80.91880221828423,74.24425656382536,6.061169113072824,6.347527374630133,1
27.55319601917127,22.31745056088803,87.32294466198883,56.191774595710925,8.708056445291454,6.182236424262073,0
28.344433327071123,22.037614155519055,76.97998442390487,76.49499385437956,8.030052595859829,6.88053522093884,0
32.095715926612975,23.3786179570879,95.27200787199746,56.51545219105813,8.615476572632783,3.538517987524271,0
28.633085612689015,22.633609872149698,90.70220512571612,66.57008542174313,5.38658291761209,3.831109793628656,0
29.313976900041638,23.687468191279045,85.0717793541124,78.52897106128471,8.829932742022113,7.314014630267578,1
32.763913217126486,23.737611019805215,83.02133082094205,79.0683155930938,3.2436203250308804,2.201860859229188,1
27.207865091468765,23.461411857477483,92.60959403144358,59.55921351222395,6.892691605996065,4.958091831040193,0
32.15832150310227,23.652541674402688,92.46008428344277,72.59640570009807,4.203134547879395,6.6884505091892,1
27.89484417143012,22.123232236866933,95.89135654098776,72.28293260383116,7.707535298281648,2.8210516888829407,0
27.49632813927466,24.21583515977033,80.35489348336004,64.89235265721517,6.580175824943574,2.1806649458883034,1
32.050313555591515,23.725069830383717,93.6186792524669,82.54727525086848,7.791841398206367,2.909189889075907,1
25.52397398536349,22.43935953558282,86.72120354859305,79.20902158410651,3.6034791181207675,6.179422286914067,1
31.933240975287312,24.65279836877536,80.06334252681809,58.328835850193045,7.492392338776895,6.349706786382123,0
31.62214094741376,22.432938401081056,90.32001231304241,62.74017599330968,6.418883959132231,2.894212284328609,1
32.15771872880442,23.190693165117224,80.52754962769568,61.831698704954974,5.707620225551556,4.283348755599517,0
25.478058139438758,23.2163789280495,85.10133972086713,71.24010942118005,6.733381744464497,6.811596887632692,1
26.910444756435204,23.53932731891355,91.92039895849967,65.28552172504277,6.089511334606839,7.195028039958384,0
31.201228921679384,22.972041230171936,82.78960125453932,61.717136201602386,8.07232037089114,4.491816169386282,1
28.49480070263453,22.87648475341722,83.67886906166316,73.58916535411348,7.134860516833863,7.483115345347313,0
25.04250526902103,24.4659531186745,85.98762714513492,63.2790008093188,5.288241853761381,2.4016591875462794,1
30.540956968235765,22.100817014659416,83.39743505107991,77.09396458467536,5.611172386235233,7.886503803102484,1
31.39815739172891,23.559475666681895,95.26384955115745,79.1759805398944,3.7402015446873476,5.814468756242276,1
32.78899952186838,23.066753796811042,91.90108767773214,67.59698644257568,7.8451509170683495,4.495387994969894,1
26.205313035268198,24.178132771617395,81.158205626845,56.77315393679471,5.809173404879338,5.704106458510788,0
27.01563979942367,23.84647606449571,78.69042205889268,57.3630383259394,4.455667034791327,4.287070665202102,0
31.730884736291866,22.59968658839007,83.03829810764832,69.90384799171433,4.0929601041293955,7.3269459311383365,1
25.734472989033307,24.78246032591779,90.95317945489677,67.26271960691182,4.464461853080476,3.8360749387317603,0
27.194164546546983,23.010032050672567,76.52161148429306,73.28730827181963,4.65914609466431,5.890929224245438,0
28.61410165340805,24.68104759146378,92.46856089262198,60.51858513919397,7.990148031990883,5.939623514962915,1
28.346742647143344,23.98752264681838,94.21069765074925,70.00746951722819,6.979292907784204,2.858134723023353,1
29.341871435082325,22.474255029596115,89.45217798648949,60.477099379355934,8.14051864997268,5.559494787543665,1
31.949474100486107,24.475435848116604,82.46820170681555,59.51381906233276,7.342974601345912,4.534592639114435,1
30.05010682815117,23.10216728897193,85.5142065251966,58.373742640918024,7.060303143739578,2.9008499697712313,0
30.232000634046546,23.038821246956193,87.30009622706436,62.95479067069005,6.354005258538996,2.7083728233054787,0
29.737772547287257,24.317456241859492,80.4213558280313,67.9917691227875,6.954633293902121,3.353463915392876,0
26.686629161391075,23.984087847255555,78.6368493335369,69.46421291091497,4.835177486897789,6.540917562609341,1
28.59727287162579,23.870577547743935,89.29479239176506,58.641772804808774,4.907573669147759,3.063106557233331,0
32.90030712749079,22.879963387682366,86.96608762057208,67.30929254222366,5.182005642191385,2.6941067834276797,1
32.273843409821836,23.64249772745112,92.51114594846482,69.58090489524132,7.820636151185002,6.698696865254635,0
31.139555301788246,23.262970596536295,94.2930676478986,59.38748084075235,4.83932962686453,3.221917038301113,0
29.269453320509704,24.630363732798426,79.29956467696837,72.0535889107649,5.138461532049882,6.1540448395075416,0
31.95092616508283,22.26669914190513,88.13808339838124,62.14123370382712,3.031175240228217,2.516612570214166,1
30.04705972986742,22.504025376247906,85.74880121897428,69.68132566504612,5.6454361856357345,7.732943282187375,1
28.18055412898108,24.961203570824853,92.40143691932487,76.6747494973866,3.7786280574406503,3.675046989298397,1
29.21055730484663,24.00313072787994,92.41784127548617,64.02703263831467,3.8505325898871825,5.239148595728987,1
26.588668160250812,23.060022603135184,80.23386525073312,70.87175842634906,5.949584490433307,4.4619507399493035,1
29.58256113051306,24.9646543447408,93.1956693050765,57.88571497585285,7.067375067631323,2.0764102178164245,0
27.508996221478508,22.638376011653136,83.35478519971332,83.66281727473044,7.952207505428013,7.441423842800103,0
31.251194598512964,22.16910385309598,83.7198493897561,63.47987527391033,6.354202603748972,5.011161829647836,0
31.62016338118631,23.59339315453837,91.68027193343141,66.02680823381402,5.109602911130468,7.2859050287340485,0
32.95037047216503,24.729982799349884,83.49185667712378,71.74653507283078,4.577060010811547,3.709112850155277,1
31.679784948787297,22.54005770639602,75.21510811229632,74.00114901194885,5.61250189955327,6.053451124640116,1
25.47410688775376,23.084484488990977,90.62184509310012,55.754022603423124,6.977318767766491,2.2460867875672164,1
30.79460541824315,23.93310240391228,77.63867964057486,71.85138028248204,8.629056696427881,4.84194439549265,0
31.46543602344146,24.243167680910393,95.36460019033244,76.94246365898033,7.471707763504942,4.804606716536934,0
31.977937767858812,23.678028978382184,92.06664730132016,62.51452073662706,6.786994236382912,3.272326598891137,1
28.933377294048164,23.679266356499905,89.16181797815479,71.42651776512106,6.680415120440884,5.13397882553393,1
28.807292881960073,23.37848539124935,87.8159841671507,66.06897467314113,4.908277718550952,2.8769172105637404,0
29.24650890885208,22.020231548763938,93.15209675935999,61.07338751927115,8.461424922356848,6.150121010492754,1
26.23946622269269,22.812511374558273,82.32354694694784,80.93743025386539,3.7026229751663697,2.838485854643842,0
32.65564296362579,22.823599903126954,87.03088270478615,56.84492467981004,3.8790462220615245,7.338777043797367,0
32.89603418005529,24.06470657393629,82.77003976944492,60.728460010673096,7.844689464423307,3.6181585801205776,0
27.103864839357325,22.55180856630277,78.4938293194097,75.23349821024469,6.539089792218508,3.6836474148695437,1
32.65868912559905,23.798484063057867,79.74599400124384,77.37286091752414,4.5006962031219,7.788797595768013,0
26.66574481975327,23.952075482936934,76.7405052280844,68.37577387322483,4.81383845812403,6.095312678075924,1
25.67794980163377,22.44537211629421,86.49822075249297,77.30350036771816,5.132465366402158,6.895523684186285,1
30.857838010048695,23.210497281818462,91.52603277950199,76.16107382648636,8.94492456413331,4.020128866847837,1
31.531249167341542,23.13833088868879,88.19742956437554,73.27562891742639,6.5035717343791974,5.984942365289338,1
26.597828289558393,22.882925293427903,75.41628687724629,72.52278916515816,4.193158596613574,4.061676370242714,1
32.630058785317985,23.071258796859613,91.0938998701308,83.20142935752989,5.483573387162013,6.380081643941421,1
28.197861374705905,23.6279288978546,95.87015234966081,55.07942271489639,7.0036969795054365,3.193582885134326,0
26.486944773657097,22.735409940502496,91.5092939956418,63.993241052288056,5.708835344014838,2.323714288611381,1
